X,Y,OBJECTID,ASSET_ADDR,ASSET_NAME,OPA_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_ASSETID,ASSET_ID,SHAREBLDG_NOTE,ASSET_GROUP1,ASSET_GROUP2,ASSET_TYPE,ASSET_SUBTYPE1,ASSET_SUBTYPE2,BUILDINGID,SECONDARYSITE_ID,PRIMARYSITE_ID,ASSET_SUBT1_DESC,CITYOWNED,CITYUSE_DESC,OCCUPANT,MAINTAINEDBY,OPA_ID,OPA_OWNER,SITE_ACRES,SERVING_TYPE,EDITNOTE1,EDITDATE,EDITSOURCE,EDITOR,NOT_PUBLIC,STATUS
-75.16378362,39.93849609,2757,1200 CARPENTER ST,Hawthorne Cultural Center Basketball Court,1200 CARPENTER ST,Hawthorne Cultural Center,,,2302,,A11,A11.3,B2,C4,,,,4211,Basketball Court,Y,Owned,Public use,PPR,781043100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.23962898,39.96229111,2758,5923-31 MARKET ST,Parking Lot - 5919-31 Market,5923-31 MARKET ST,Parking Lot - 5919-31 Market,,,1677,,A17,,B3,C39,,,,1094755,Parking Lot,Y,Owned,Public use,PPA,042008850,CITY OF PHILA,0.65438473,C,,2011/08/15 00:00:00+00,DPP Fixed Asset List,mb,N,A
-75.22866959,39.93530574,2759,5800 CHESTER AVE,Franics J. Myers Recreation Center Pool,5800 CHESTER AVE,Franics J Meyers Recreation Center,,,2257,,A11,A11.3,B4,C46,,,,10350243,Pool,Y,Owned,PPR,PPR,783092500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.22076642,40.05167752,2760,900 WISES MILL RD,Wissahickon Offices - Northwest Philly,900 WISES MILL RD,Wissahickon Valley Park,,,1558,,A11,,B1,C34,,1082480,,4455,Multi-Use\Office Building,Y,Owned,Public use,PPR,784483600,FAIRMOUNT PARK COMM,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.17914851,39.9905047,2761,2840 W DAUPHIN ST,Strawberry Mansion Health Center,2800 W DAUPHIN ST,Health Center Strawberry Mansion,14012E,,849,,A7,A7.1,B1,C20,,,,10359749,Health Center,Y,Owned,HEALTH,HEALTH,784086450,CITY OF PHILADELPHIA,1.39449,C,,2012/11/14 00:00:00+00,Dept per MDO request,mw,N,A
-75.17960152,39.99943379,2762,2700-2748 CHALMERS AVE,29th & Chalmers Playground Building,3001 W LEHIGH AVE,29th & Chalmers Park,,,1367,,A11,A11.3,B1,C49,,1184279,,4009,Recreation Building,Y,Owned,PPR,PPR,784223400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.17997839,40.03320053,2763,177-83 W PRICE ST,177-85 W Price Street Park,177-83 W PRICE ST,Price Street Play Lot,16505E,,826,,A11,A11.2,B3,C36,,,,4360,Neighborhood Park,Y,Owned,Public use,PPR,784367400,CITY OF PHILA,0.16893699,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.17415905,40.04008998,2764,88 E HAINES ST,Morton Playground Athletic Field,88 E HAINES ST,Morton Playground,,,2529,,A11,A11.3,B3,C87,,,,4309,Baseball Field,Y,Owned,Public use,PPR,784181200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15131806,39.9668368,2765,800 N 8TH ST,East Poplar Playground,800 N 8TH ST,East Poplar Playground,,,1851,,A11,A11.3,B3,C50,D18,,,4146,Recreation Center,Y,Owned,Public use,PPR,781561500,CITY OF PHILA,4.84107494,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15131431,39.96588055,2766,800 N 8TH ST,East Poplar Playground Athletic Field,800 N 8TH ST,East Poplar Playground,,,3046,,A11,A11.3,B3,C3,,,,4146,Athletic Field,Y,Owned,Public use,PPR,781561500,CITY OF PHILA,,C,,2013/11/12 00:00:00+00,PPR Data,vm,N,A
-75.14654967,39.99932506,2767,1000 W GLENWOOD AVE,Ross Park,1000 W GLENWOOD AVE,Ross Park,16528E,,762,,A11,A11.2,B3,C36,,,,10125397,Neighborhood Park,Y,Owned,Public use,PPR,785240200,CITY OF PHILA,0.417611,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14418811,40.04411667,2768,5932 N BROAD ST,Fuel Site 210,5932 N BROAD ST,Police 35th District & Fire Engine 51 / Ladder 29 & Fuel Site 026 & Fuel Site 210,25210E,,711,,A15,,B2,C82,,,,10308161,Fuel Pump,Y,Owned,FLEET,FLEET,785056900,CITY OF PHILA,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.24045384,39.92606282,2769,6744 REGENT ST,McCreesh Playground Basketball Court,6744 REGENT ST,McCreesh Playground,,,2482,,A11,A11.3,B2,C4,,,,4294,Basketball Court,Y,Owned,Public use,PPR,783439700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19082719,39.96510903,2770,3300-26 WALLACE ST,33rd & Wallace Playground,3300-26 WALLACE ST,33rd & Wallace Playground,,,1801,,A11,A11.3,B3,C50,D11,,,4012,Recreation Center,Y,Owned,Public use,PPR,783553800,CITY OF PHILA,0.942465,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19046465,39.97279563,2771,KELLY DR,The Statesman,,East Fairmount Park,,,3246,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.15167838,39.94658397,2772,600 WALNUT ST,Guard Box at Washington Square,600 WALNUT ST,Washington Square,,,1422,,A11,,B1,C21,,1539551,,4429,Historic House\Site,Y,Owned,PPR,PPR,781417200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14986667,39.99685478,2773,2900 N 12TH ST,12th & Cambria Playground Play Equipment,1149 W CAMBRIA ST,12th & Cambria Playground,,,2916,,A11,A11.3,B2,C42,,,,4003,Playground Equipment,Y,Owned,Public use,PPR,785072800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.08160435,40.04098743,2774,6250 FRONTENAC ST,Tarken Recreation Center Playground Equipment,6250 FRONTENAC ST,Tarken Recreation Center,,,2697,,A11,A11.3,B2,C42,,, ,4407,Playground Equipment,Y,Owned,Public use,PPR,786160500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.06149653,40.04812861,2775,2230 COTTMAN AVE,Regional Library Northeast,2230 COTTMAN AVE,Regional Library Northeast,52110E,,281,,A8,,B1,C28,,1258634,,10455638,Library Regional,Y,Owned,LIBRARY,LIBRARY,786082700,CITY OF PHILA,0.51464599,C,,2012/05/15 00:00:00+00,Dept per MDO request,mw,N,A
-75.05845115,40.09687143,2776,190 ALBURGER AVE,Fairmount Drainage Right of Way 1,190 ALBURGER AVE,Fairmount Drainage Right Of Way,,,2909,,A11,,B3,C79,,,0149,4152,Watershed\Conservation Park,Y,Owned,Public use,PPR,632144000,WELSH GRANT CORP,53.02116394,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.01046761,40.07614854,491,9901 E ROOSEVELT BLVD,Police Northeast Aviation Unit,9901 E ROOSEVELT BLVD,"PNE - Police, Fire, Garage 209, and Fuel Site 298",,,1733,,A13,A13.2,B1,C45,,1249972,,10222899,Police Operations\Unit,N,Lessee,POLICE,Atlantic Aviation PNE,786462461,CITY OF PHILA /BLDG #8,,C,,2012/06/01 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.17314665,39.96175087,2778,2001 PENNSYLVANIA AVE,Fuel Site 014,2001 PENNSYLVANIA AVE,Police 9th District & Fuel Site 014,25014E,,406,,A15,,B2,C82,,,,10409747,Fuel Pump,Y,Owned,FLEET,FLEET,882849300,VALHAL CORP,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.17362527,39.9694049,2779,2027 FAIRMOUNT AVE,Eastern State Penitentiary Park,2027 FAIRMOUNT AVE,Eastern State Penitentiary Museum & Park,16678E,,320,,A11,A11.2,B3,C36,,,,10189941,Neighborhood Park,Y,Owned,Public use,Lessee of Eastern State Penitentiary Museum,782162601,CITY OF PHILA,11.48916435,C,Park maintained by Eastern State Pen,2012/09/05 00:00:00+00,PPR for Mayor Task Force,vm,N,A
-75.17470369,39.98726039,2780,2501-59 DIAMOND ST,Hank Gathers YAC Building,2501-59 DIAMOND ST,Hank Gathers YAC,16282E,,867,,A11,A11.3,B1,C49,,1056855,,4186,Recreation Building,Y,Owned,PPR,PPR,784108500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.21169709,40.02888409,2781,5822-24 RIDGE AVE,Kendrick Recreation Center,5822-24 RIDGE AVE,Kendrick Recreation Center,,,1885,,A11,A11.3,B3,C50,D18,,,4252,Recreation Center,Y,Owned,Public use,PPR,784377900,CITY OF PHILA,8.03396797,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2065813,40.01521381,2782,,Grant Street Dam,,Wissahickon Valley Park,,,3356,,A15,,B4,C93,,,,4455,Dam,Y,Owned,CITY OF PHILA,CITY OF PHILA,,,2042.063584,M,,2015/10/23 00:00:00+00,PWD Data,nf,N,A
-75.2037797,40.03627906,2783,1024 KITCHENS LA,Monastery Shed,,Wissahickon Valley Park,,,2861,,A11,,B4,C65,,,,4455,Shed,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.20335371,40.03828193,2784,1027 KITCHENS LN,Kitchens Lane Complex,,Wissahickon Valley Park,,,1547,,A11,,B1,C21,,1221836,,4455,Historic House\Site,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19635075,39.96400842,2785,614 N 37TH ST,37th & Mt Vernon Playground Basketball Court,608-16 N 37TH ST,37th & Mt Vernon Playground,,,2010,,A11,A11.3,B2,C4,,,,4013,Basketball Court,Y,Owned,Public use,PPR,783640400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19727382,40.00351427,2786,3250 CHAMOUNIX DR,Chamounix Carriage House,,West Fairmount Park,17011E,,1043,,A11,,B1,C21,,1522702,,4440,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18818014,39.99335375,2787,3400 WOODFORD DR,Woodford Caretakers House,,East Fairmount Park,,,1508,,A11,,B1,C21,,1221255,,4145,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18759268,40.00878246,2788,3500 CRAWFORD ST,Mcdevitt Recreation Center Playground Equipment,3500 CRAWFORD ST,Mcdevitt Recreation Center,,,2485,,A11,A11.3,B2,C42,,,,4295,Playground Equipment,Y,Owned,Public use,PPR,785128110,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18734186,40.05487277,2789,6900 GERMANTOWN AVE,Fire Engine 9/Ladder 21,6900 GERMANTOWN AVE,Fire Engine 9 / Ladder 21 & Fuel Site 038,13009E,,792,,A13,A13.1,B1,C14,,1124748,,10427554,Fire Station,Y,Owned,FIRE,DPP,784166200,CITY OF PHILA,0.41271808,C,,2012/06/06 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.1678507,39.96549753,2790,1800 WALLACE ST,Clemente Playground Basketball Court,1800 WALLACE ST,Clemente Playground,,,2123,,A11,A11.3,B2,C4,,,,4103,Basketball Court,Y,Owned,Public use,PPR,782603700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.16014407,39.9818715,2791,1843 N 16TH ST,Amos Playground Basketball Court,1817-59 N 16TH ST,Amos Playground,,,2030,,A11,A11.3,B2,C4,,,,4032,Basketball Court,Y,Owned,Public use,PPR,784506210,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.20955342,39.94189384,2792,4740 WOODLAND AVE,48th & Woodland Playground Basketball Court,4740 WOODLAND AVE,48th & Woodland Playground,,,2018,,A11,A11.3,B2,C4,,,,4018,Basketball Court,Y,Owned,Public use,PPR,783600800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2082178,39.93348892,2793,2901 S 56TH ST,Bartram's Garden,,Bartram's Garden,,,3135,,A11,A11.3,B4,C93,,,,,Boat Launch,Y,Owned,BARTRAM GARDENS + HSE,PPR,783764200,CITY OF PHILA,32.73174931,C,,2015/10/05 00:00:00+00,PPR data,nf,N,A
-75.16279909,39.94067525,2794,750 S 12TH ST,Hawthorne Park,750 S 12TH ST,Hawthorne Park,17469E,,2884,,A11,A11.2,B3,C36,,,,4212,Neighborhood Park,Y,Owned,Public use,PPR,781644011,PHILA HOUSING AUTHORITY,0.87875497,C,,2015/10/05 00:00:00+00,"FAMIS, Capital Expenditure FY14 report",nf,N,A
-75.26016416,40.05700883,2795,100 SPRING LA,Manatawna Chicken Coop,100 SPRING LA,Manatawna Farm,,,2857,,A11,,B4,C5,,,,4276,Barn\Stables,N,Lessee,PPR,PPR,,SCHUYLKILL VALLEY,,C,"City managed, not owned",2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.25127361,39.96884254,2796,6525-47 VINE ST,Granahan Athletic Fields,6525-47 VINE ST,Granahan Playground,,,1986,,A11,A11.3,B3,C87,,,,4106,Baseball Field,Y,Owned,Public use,PPR,783544200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15053776,39.9761196,2797,1501-39 N 10TH ST,Dendy Playground Pool,1501-39 N 10TH ST,Dendy Playground,,,2458,,A11,A11.3,B4,C46,,,,4123,Pool,Y,Owned,PPR,PPR,781621700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15172895,39.97861177,2798,1737 N 11TH ST,11th & Columbia Playground Athletic Field,1001-33 CECIL B MOORE AVE,11th & Columbia Playground,,,3041,,A11,A11.3,B3,C3,,,,4001,Athletic Field,Y,Owned,Public use,PPR,781048700,CITY OF PHILA,,C,,2013/11/12 00:00:00+00,PPR Data,mw,N,A
-75.24010246,40.04011384,2799,5201 UMBRIA ST,Northwest Service Building,5201 UMBRIA ST,Northwest Service Building,12707E,,1142,,A15,,B1,C34,,,,10495530,Multi-Use\Office Building,Y,Owned,STREETS,STREETS,884461880,CITY OF PHILA,14.80025291,M,,2011/07/17 00:00:00+00,,,N,A
-75.23588975,39.91472061,2800,2640 HOLBROOK ST,Holbrook & Muhfeld St Park E,2640 HOLBROOK ST,Holbrook & Muhfeld St Park E,16336E,,364,,A11,A11.2,B3,C31,,,,10537945,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,406153201,CITY OF PHILADELPHIA,0.108951,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.22644967,39.98296291,2801,5301 PARKSIDE AVE,Parkside-Evans Recreation Center Basketball Court,,Parkside-Evans Recreation Center,,,2581,,A11,A11.3,B2,C4,,,,4440,Basketball Court,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.21734711,39.94261272,2802,4901 KINGSESSING AVE,Kingsessing Recreation Center Pool,4901 KINGSESSING AVE,Kingsessing Recreation Center,,,2404,,A11,A11.3,B4,C46,,,,4253,Pool,Y,Owned,PPR,PPR,783249500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.20918416,39.97973293,2803,4201 AVE OF THE REP AVE,Agriculture,4201 AVE OF THE REP AVE,Memorial Hall,,,3264,,A11,,B4,C64,,1534015,,4440,Statue\Monument,Y,Lessor,Please Touch Museum,Please Touch Museum,783172370,PLEASE TOUCH MUSEUM,12.7442149,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.2023268,39.98568094,2804,1700 JOHN B KELLY DR,Kelly Drive Reviewing Stand Building,,East Fairmount Park,,,1488,,A11,,B1,C63,,1222772,,,Stage\Stands,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19110284,39.96385655,2805,3320-50 HAVERFORD AVE,Mantua James L Wright Recreation Center Building,3320-50 HAVERFORD AVE,Mantua James L Wright Recreation Center,16407E,989,988,Charles Durham Branch Library,A11,A11.3,B1,C49,,1523782,,10299582,Recreation Building,Y,Owned,PPR,PPR,783197800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18005736,39.90043855,2806,3500 S BROAD ST,FDR Park Athletic Field,3500 S BROAD ST,FDR Park & Golf Course,,,2209,,A11,A11.3,B3,C3,,,,4177,Athletic Field\Soccer Field,Y,Owned,Public use,PPR,782027800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14531071,39.9653698,2807,856 N LAWRENCE ST,Lawrence Street Park,856 N LAWRENCE ST,Community Park,16382E,,111,,A11,A11.2,B3,C36,,,,4115,Neighborhood Park,Y,Owned,Public use,PPR,056221010,CITY OF PHILA,0.08173599,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.16712968,39.98324167,2808,1900 N 20TH ST,Health Center 5,1900-26 N 20TH ST,Health Center 5,14005E,,785,,A7,A7.1,B1,C20,,1003329,,10328134,Health Center,Y,Owned,HEALTH,HEALTH,784552700,CITY OF PHILA,1.31978905,C,,2012/11/14 00:00:00+00,Dept per MDO request,mw,N,A
-75.16739495,39.99375118,2809,2020-50 W LEHIGH AVE,Cecil B. Moore Recreation Center Basketball Court,2020-50 W LEHIGH AVE,Cecil B Moore Recreation Center,,,2087,,A11,A11.3,B2,C4,,,,4080,Basketball Court,Y,Owned,Public use,PPR,785314600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.15783558,40.06160719,2810,1601-35 E WALNUT LN,Simons Youth Access & Teen Center Tennis Court 1,1601-35 E WALNUT LN,Simons Youth Access & Teen Center,,,2662,,A11,A11.3,B2,C67,,,,10383390,Tennis Court,Y,Owned,Public use,PPR,784471550,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1348812,39.9785401,2811,1832-50 N HOWARD ST,Towey Playground Building,1832-50 N HOWARD ST,Towey Playground,16590E,,646,,A11,A11.3,B1,C49,,1071758,,4416,Recreation Building,Y,Owned,PPR,PPR,781166800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.11865161,39.98046094,2812,2600 ARAMINGO AVE,Cione Playground Fields,2600 ARAMINGO AVE,Cione Playground,,,2113,,A11,A11.3,B3,C87,,,,4097,Baseball Field,Y,Owned,Public use,PPR,786019700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.11043385,40.03402561,2813,5153 E TABOR RD,Garland and Bingham Playground Play Equipment,5153 E TABOR RD,Garland and Bingham Playground,,,2268,,A11,A11.3,B2,C42,,,,4406,Playground Equipment,Y,Owned,Public use,PPR,351324201,CITY OF PHILADELPHIA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.10724418,39.98230114,2814,3000 EDGEMONT ST,Stokely Playground Play Equipment,3000 EDGEMONT ST,Stokely Playground,,,2685,,A11,A11.3,B2,C42,,,,4403,Playground Equipment,Y,Owned,Public use,PPR,786116400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.07913388,39.98940525,2815,3899 RICHMOND ST,Garage 431,3899 RICHMOND ST,Garage 431,25420E,,3037,,A15,,B1,C17,,1017770,,10506064,Garage\Maintenance Building,Y,Owned,FLEET,FLEET,884463045,CITY OF PHILA,,M,,2014/01/27 00:00:00+00,FLEET L Wilus,mw,N,A
-75.07502266,40.09070625,2816,8700 PINE RD,Fox Chase Farm Shed B,,Fox Chase Farm,,,1615,,A11,,B4,C65,,,,4170,Shed,Y,Owned,Public use,PPR,,,,C,Technically outside of City boundary,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.05420407,40.01812542,2817,6201 TORRESDALE AVE,American Legion Playground Basketball Court,6201 TORRESDALE AVE,American Legion Playground,,,2028,,A11,A11.3,B2,C4,,,,10503767,Basketball Court,Y,Owned,Public use,PPR,786536900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.04850233,40.02120792,2818,6501 HEGERMAN ST,Dorsey Playground Building,6501 HEGERMAN ST,Dorsey Playground,16230E,,337,,A11,A11.3,B1,C49,,1250138,,4139,Recreation Building,Y,Owned,PPR,PPR,786185600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2237452,39.96811127,2819,5100 WESTMINSTER AVE,West Mill Creek Playground 1,5100 WESTMINSTER AVE,West Mill Creek Playground,,,1970,,A11,A11.3,B3,C50,D18,,,4441,Recreation Center,Y,Owned,Public use,PPR,442053520,REDEVELOPMENT AUTHORITY,5.26102495,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.10205964,40.04606798,2820,6000 RISING SUN AVE,Lawncrest Pool Building,6000 RISING SUN AVE,Lawncrest Recreation Center,,,1556,,A11,A11.3,B1,C49,,1300045,,4263,Recreation Building,Y,Owned,PPR,PPR,786458500,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.09318218,40.02176878,2821,1010 ARROTT ST,Simpson Recreation Center Building,1010 ARROTT ST,Simpson Playground,16557E,,518,,A11,A11.3,B1,C49,,1291593,,4390,Recreation Building,Y,Owned,PPR,PPR,786022900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.20668885,39.93651795,2822,4910 BOTANIC AVE,Sanitation Warehouse 3,4910 BOTANIC AVE,Sanitation Warehouses,,,1742,,A15,,B1,C73,,1391247,,10362502,Warehouse,Y,Owned,STREETS,STREETS,783043600,CITY OF PHILA,,M,,2011/04/12 00:00:00+00,,,N,A
-75.20024165,40.01120503,2823,4516 RIDGE AVE,Button Shed,,East Fairmount Park,,,1524,,A11,,B4,C65,,,,4145,Shed,Y,Lessor,Bachelor's Barge Club,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14335542,39.96276562,2824,706-12 N 3RD ST,Northern Liberties Basketball Court,706-12 N 3RD ST,Northern Liberties,,,2550,,A11,A11.3,B2,C4,,,,4330,Basketball Court,Y,Owned,Public use,PPR,781446400,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.13531198,39.97824119,2825,1832-50 N HOWARD ST,Towey Playground Basketball Court,1832-50 N HOWARD ST,Towey Playground,,,2711,,A11,A11.3,B2,C4,,,,4416,Basketball Court,Y,Owned,Public use,PPR,781166800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.11661098,39.98621118,2826,2221 E RUSH ST,Trenton & Auburn Playground Play Equipment,2221 E RUSH ST,Trenton & Auburn Playground,,,2715,,A11,A11.3,B2,C42,,,,4417,Playground Equipment,Y,Owned,Public use,PPR,252040705,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.10848132,40.00140735,2827,1099 E TIOGA ST,Scanlon Recreation Center Playground Equipment,1099 E TIOGA ST,Scanlon Recreation Center,,,2646,,A11,A11.3,B2,C42,,,,4379,Playground Equipment,Y,Owned,Public use,PPR,786535700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.09313995,40.03037844,2828,802 E GODFREY AVE,Houseman Playground Play Equipment,802 E GODFREY AVE,Houseman Playground,,,2334,,A11,A11.3,B2,C42,,,,4230,Playground Equipment,Y,Owned,Public use,PPR,786161300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.08881803,40.06903677,2829,7370 CENTRAL AVE,Ryerss Carriage House,7370 CENTRAL AVE,Burholme Park,,,1583,,A11,,B1,C21,,1236729,,4072,Historic House\Site,Y,Owned,PPR,PPR,786068900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19311397,40.00178233,2830,2700 WEST RIVER DR,West Comfort Station/picnic Shelter,,West Fairmount Park,,,1521,,A11,,B1,C40,,1534042,,4440,Pavilion\Shelter,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1875095,39.97138129,2831,801 LEMON HILL DR,Lemon Hill Building,,East Fairmount Park,,,1453,,A11,,B1,C21,,1082307,,4145,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.18699333,39.92549713,2832,2100 S 24TH ST,Smith Playground Building,2100 S 24TH ST,Smith Playground,,,1392,,A11,A11.3,B1,C49,,,,4395,Recreation Building,Y,Owned,PPR,PPR,782808100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.07445755,40.01134727,2833,2100 WAKELING ST,Carmella Playground,2100 WAKELING ST,Carmella Playground,,,1823,,A11,A11.3,B3,C50,D18,,,4077,Recreation Center,Y,Owned,Public use,PPR,786550300,CITY OF PHILA,11.22093868,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.04842262,40.02806533,2834,4131 UNRUH AVE,Vogt Recreation Center Pool,4131 UNRUH AVE,Vogt Recreation Center,,,2738,,A11,A11.3,B4,C46,,, ,4426,Pool,Y,Owned,PPR,PPR,786544700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14749931,39.98316223,2835,2032-62 N 8TH ST,8th & Diamond Playground Play Equipment,2032-62 N 8TH ST,8th & Diamond Playground,,,2021,,A11,A11.3,B2,C42,,,,4028,Playground Equipment,Y,Owned,Public use,PPR,781584600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.14555716,39.97390962,2836,1400-52 N 5TH ST,Cruz Recreation Center Playground Equipment,1400-52 N 5TH ST,Cruz Recreation Center,,,2155,,A11,A11.3,B2,C42,,,,4119,Playground Equipment,Y,Owned,Public use,PPR,781479700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.16959844,40.06491244,2837,7701 MANSFIELD AVE,Finley Recreation Center,7701 MANSFIELD AVE,Finley Recreation Center,,,1989,,A11,A11.3,B3,C50,D18,,,4156,Recreation Center,Y,Owned,Public use,PPR,784230300,CITY OF PHILA,6.64993095,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.19048562,39.98226314,2838,RESERVOIR RD AT 33RD ST,East Fairmount Park Basketball Court,,East Fairmount Park,,,3014,,A11,A11.3,B2,C4,,,,4145,Basketball Court,Y,Owned,Public use,PPR,,,,C,4 Hoops. Field lights.,2013/05/29 00:00:00+00,PCPC field survey,mw,N,A
-75.18171026,39.90250492,2839,3500 S BROAD ST,FDR Park,3500 S BROAD ST,FDR Park & Golf Course,17416E,,231,,A11,A11.2,B3,C54,,,,4177,Regional\Metro Park,Y,Owned,Public use,PPR,782027800,CITY OF PHILA,200.7904053,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1826695,39.9670419,2840,2500 SPRING GARDEN ST,John Paul Jones,2500 SPRING GARDEN ST,"East Fairmount Park, Reilly Memorial",,,3214,,A11,,B4,C64,,,0216,4145,Statue\Monument,Y,Owned,Public use,PPR,782513700,CITY OF PHILA,24.93726,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
